parent_sku,store,store_name,product,category,subcategory,sizes_selling,sizes_total,product_age_weeks,stock_on_hand,weeks_of_cover,current_list_price,current_price,current_discount,current_velocity,recommended_price,recommended_discount,expected_velocity,current_weekly_rev,expected_weekly_rev,rev_delta,urgency,reasons,model_confidence,confidence_tier,action_type
NIIO0657100,2034,Bold San Bernardo,W NIKE AIR MAX PLUS SE,Footwear,Street,1,9,28,,,199990,139990,30%,1.0,169990,20%,0.8,139990,127492,-12497,INCREASE,Selling 1.0 u/sem at 30% off -- test higher price; Sin elasticidad — volumen estimado,1.0,SPECULATIVE,increase
PM31142101,AB20,Centro Logistico Bold,MB.04 Gem,Footwear,Basketball,1,9,23,,,125990,79990,40%,1.0,89990,30%,0.8,79990,67492,-12497,INCREASE,Selling 1.0 u/sem at 40% off -- test higher price; Sin elasticidad — volumen estimado,1.0,SPECULATIVE,increase
VN000D6FY7U,2037,Bold Vespucio III,Upland,Footwear,Street,1,15,24,,,94990,79990,20%,1.0,89990,15%,0.8,79990,67492,-12497,INCREASE,Selling 1.0 u/sem at 20% off -- test higher price; Sin elasticidad — volumen estimado,1.0,SPECULATIVE,increase
ADKE3530,2037,Bold Vespucio III,Pant BECKENBAUER BLACK,Apparel,Bottom,1,4,12,,,59990,49990,20%,1.5,54990,15%,1.1,74985,61863,-13121,INCREASE,Selling 1.5 u/sem at 20% off -- test higher price; Sin elasticidad — volumen estimado,0.994,SPECULATIVE,increase
NIIM9793010,2025,Bold Maipu,Pant M J JUMPMAN FLC,Apparel,Street,1,4,26,,,54990,49990,15%,1.5,54990,Full price,1.1,74985,61863,-13121,INCREASE,Selling 1.5 u/sem at 15% off -- test higher price; Sin elasticidad — volumen estimado,0.864,SPECULATIVE,increase
NBU1906RNB,2006,Bold El Trébol,U1906RNB BLACK,Footwear,Street,1,14,23,,,129990,99990,20%,1.3,119990,15%,1.0,133320,119990,-13330,INCREASE,Selling 1.3 u/sem at 20% off -- test higher price; Sin elasticidad — volumen estimado; Sales accelerating,1.0,SPECULATIVE,increase
NIHV0109010,2037,Bold Vespucio III,JSY M J BRK CLGTE HOCKEY,Apparel,Street,3,4,31,,,82990,49990,40%,3.0,59990,30%,2.2,149970,134977,-14992,INCREASE,Selling 3.0 u/sem at 40% off -- test higher price; Sin elasticidad — volumen estimado; Size curve healthy (3/4),1.0,SPECULATIVE,increase
NIIH9258657,2028,Bold Costanera II,CAP U NK CLUB OG FLAME S26 T/M/L,Equipment,JOCKEY,1,1,0,,,36990,34990,15%,3.0,39990,Full price,2.2,104970,89977,-14992,INCREASE,Selling 3.0 u/sem at 15% off -- test higher price; Sin elasticidad — volumen estimado; Size curve healthy (1/1),0.606,SPECULATIVE,increase
ADJR6192,2007,Bold Plaza Sur,"CAMPUS 00s C ONIX/CBLACK/HALSIL N°11,5K",Footwear,Street,2,8,20,,,54990,44990,20%,2.0,49990,15%,1.5,89980,74985,-14995,INCREASE,Selling 2.0 u/sem at 20% off -- test higher price; Sin elasticidad — volumen estimado,1.0,SPECULATIVE,increase
NBG204L9EA,2028,Bold Costanera II,204L WHITE,Footwear,Street,2,5,3,,,69990,59990,15%,2.0,69990,Full price,1.5,119980,104985,-14995,INCREASE,Selling 2.0 u/sem at 15% off -- test higher price; Sin elasticidad — volumen estimado,0.581,SPECULATIVE,increase
NBU471RB,AB20,Centro Logistico Bold,U471RB grey,Footwear,Street,2,8,23,,,84990,59990,30%,2.0,69990,20%,1.5,119980,104985,-14995,INCREASE,Selling 2.0 u/sem at 30% off -- test higher price; Sin elasticidad — volumen estimado,0.999,SPECULATIVE,increase
NIHQ2091007,2024,Bold Puente,JORDAN MAX AURA 7,Footwear,Street,2,10,22,,,142990,119990,15%,2.0,149990,Full price,1.5,239980,224985,-14995,INCREASE,Selling 2.0 u/sem at 15% off -- test higher price; Sin elasticidad — volumen estimado,0.999,SPECULATIVE,increase
NIHV0326133,2030,Bold Alameda,HOODIE W J FLT FLC QZ SSNL,Apparel,Street,2,3,13,,,86990,59990,30%,2.0,69990,20%,1.5,119980,104985,-14995,INCREASE,Selling 2.0 u/sem at 30% off -- test higher price; Sin elasticidad — volumen estimado,0.998,SPECULATIVE,increase
NIIB7562254,2028,Bold Costanera II,HOODIE M NK CLUB BB PO,Apparel,Street,2,4,34,,,74990,59990,20%,2.0,69990,15%,1.5,119980,104985,-14995,INCREASE,Selling 2.0 u/sem at 20% off -- test higher price; Sin elasticidad — volumen estimado,0.97,SPECULATIVE,increase
NIIH7653101,2028,Bold Costanera II,"NIKE CORTEZ BG N°5,5Y",Footwear,Street,2,8,21,,,76990,59990,20%,2.0,69990,15%,1.5,119980,104985,-14995,INCREASE,Selling 2.0 u/sem at 20% off -- test higher price; Sin elasticidad — volumen estimado,1.0,SPECULATIVE,increase
NIIH8466060,2037,Bold Vespucio III,PANT M NK TECH WVN,Apparel,Street,2,4,30,,,128990,89990,30%,2.0,109990,20%,1.5,179980,164985,-14995,INCREASE,Selling 2.0 u/sem at 30% off -- test higher price; Sin elasticidad — volumen estimado,0.999,SPECULATIVE,increase
NIIO0657100,2017,Bold Independencia,W NIKE AIR MAX PLUS SE,Footwear,Street,2,9,28,,,199990,119990,40%,2.0,149990,30%,1.5,239980,224985,-14995,INCREASE,Selling 2.0 u/sem at 40% off -- test higher price; Sin elasticidad — volumen estimado,1.0,SPECULATIVE,increase
NP45F584023,2004,Bold Plaza Oeste,CREW PERFORM SPORT AOP,Apparel,Top,2,4,3,,,49990,44990,15%,2.0,49990,Full price,1.5,89980,74985,-14995,INCREASE,Selling 2.0 u/sem at 15% off -- test higher price; Sin elasticidad — volumen estimado,0.989,SPECULATIVE,increase
PM63234301,2029,Bold Parque Arauco II,T7 LEO LUXE BLACK T/ M,Apparel,Bottom,2,3,0,,,49990,44990,15%,2.0,49990,Full price,1.5,89980,74985,-14995,INCREASE,Selling 2.0 u/sem at 15% off -- test higher price; Sin elasticidad — volumen estimado,0.25,SPECULATIVE,increase
ADHQ2269,2008,Bold Calama,ADI2000 CBLACK/UTIBLK/UTIBLK,Footwear,Street,1,8,28,,,89990,69990,20%,1.5,79990,15%,1.1,104985,89988,-14996,INCREASE,Selling 1.5 u/sem at 20% off -- test higher price; Sin elasticidad — volumen estimado; Sales accelerating,1.0,SPECULATIVE,increase
ADJW0174,2029,Bold Parque Arauco II,JKT GRAPHIC REG BLACK,Apparel,Top,1,4,22,,,84990,69990,20%,1.5,79990,15%,1.1,104985,89988,-14996,INCREASE,Selling 1.5 u/sem at 20% off -- test higher price; Sin elasticidad — volumen estimado,0.991,SPECULATIVE,increase
ADKD7768,2028,Bold Costanera II,Crew ITALIA CLOWHI/BLACK,Apparel,Top,1,4,11,,,129990,99990,20%,1.5,119990,15%,1.1,149985,134988,-14996,INCREASE,Selling 1.5 u/sem at 20% off -- test higher price; Sin elasticidad — volumen estimado,1.0,SPECULATIVE,increase
ADKK3736,2006,Bold El Trébol,ADI2000 PREBRN/CBLACK/CARDBO,Footwear,Street,1,8,19,,,89990,69990,20%,1.5,79990,15%,1.1,104985,89988,-14996,INCREASE,Selling 1.5 u/sem at 20% off -- test higher price; Sin elasticidad — volumen estimado,1.0,SPECULATIVE,increase
ADKK3736,2020,Bold Florida Center,ADI2000 PREBRN/CBLACK/CARDBO,Footwear,Street,1,8,20,,,89990,69990,20%,1.5,79990,15%,1.1,104985,89988,-14996,INCREASE,Selling 1.5 u/sem at 20% off -- test higher price; Sin elasticidad — volumen estimado; Sales accelerating,1.0,SPECULATIVE,increase
NBU9060ORA,2021,Bold Puerto Montt,U9060ORA BLACK,Footwear,Street,1,16,15,,,144990,99990,30%,1.5,119990,20%,1.1,149985,134988,-14996,INCREASE,Selling 1.5 u/sem at 30% off -- test higher price; Sin elasticidad — volumen estimado,1.0,SPECULATIVE,increase
NIHQ2091007,2028,Bold Costanera II,JORDAN MAX AURA 7,Footwear,Street,1,10,22,,,142990,99990,30%,1.5,119990,20%,1.1,149985,134988,-14996,INCREASE,Selling 1.5 u/sem at 30% off -- test higher price; Sin elasticidad — volumen estimado,1.0,SPECULATIVE,increase
NIHV0530010,2005,Bold Ahumada,PANT M J FLT UTILITY,Apparel,Street,1,4,28,,,86990,69990,20%,1.5,79990,15%,1.1,104985,89988,-14996,INCREASE,Selling 1.5 u/sem at 20% off -- test higher price; Sin elasticidad — volumen estimado; Sales accelerating,1.0,SPECULATIVE,increase
VN000D22BRD,2007,Bold Plaza Sur,Knu Skool,Footwear,Street,1,15,22,,,89990,69990,20%,1.5,79990,15%,1.1,104985,89988,-14996,INCREASE,Selling 1.5 u/sem at 20% off -- test higher price; Sin elasticidad — volumen estimado,1.0,SPECULATIVE,increase
ADIH9761,2027,Bold Plaza Egaña,HANDBALL SPEZIAL CLAY/WONALU,Footwear,Street,1,8,16,,,99990,89990,15%,1.0,99990,Full price,0.8,89990,74992,-14997,INCREASE,Selling 1.0 u/sem at 15% off -- test higher price; Sin elasticidad — volumen estimado,0.982,SPECULATIVE,increase
NBM1000T,2011,Bold Imperio,M1000T Grey,Footwear,Street,1,13,28,,,139990,119990,15%,1.0,139990,Full price,0.8,119990,104992,-14997,INCREASE,Selling 1.0 u/sem at 15% off -- test higher price; Sin elasticidad — volumen estimado,0.079,SPECULATIVE,increase
NBM1000T,2029,Bold Parque Arauco II,M1000T Grey,Footwear,Street,1,13,24,,,139990,119990,15%,1.0,139990,Full price,0.8,119990,104992,-14997,INCREASE,Selling 1.0 u/sem at 15% off -- test higher price; Sin elasticidad — volumen estimado,0.997,SPECULATIVE,increase
NBU204L2SZ,2014,Bold Marina,204L ALL WHITE,Footwear,Street,1,8,3,,,109990,89990,20%,1.0,99990,15%,0.8,89990,74992,-14997,INCREASE,Selling 1.0 u/sem at 20% off -- test higher price; Sin elasticidad — volumen estimado,0.004,SPECULATIVE,increase
NIAR3565004,2012,Bold Vivo Coquimbo,NIKE SHOX R4,Footwear,Street,1,14,27,,,169990,119990,30%,1.0,139990,20%,0.8,119990,104992,-14997,INCREASE,Selling 1.0 u/sem at 30% off -- test higher price; Sin elasticidad — volumen estimado,0.007,SPECULATIVE,increase
NIAR3565004,2031,Bold Valdivia,NIKE SHOX R4,Footwear,Street,1,14,29,,,169990,119990,30%,1.0,139990,20%,0.8,119990,104992,-14997,INCREASE,Selling 1.0 u/sem at 30% off -- test higher price; Sin elasticidad — volumen estimado,0.996,SPECULATIVE,increase
NIAR3566006,2036,Bold Chiloé,NIKE SHOX TL,Footwear,Street,1,9,2,,,192990,119990,40%,1.0,139990,30%,0.8,119990,104992,-14997,INCREASE,Selling 1.0 u/sem at 40% off -- test higher price; Sin elasticidad — volumen estimado,1.0,SPECULATIVE,increase
NIDD1873112,2008,Bold Calama,W NIKE DUNK LOW NEXT NATURE,Footwear,Street,1,9,31,,,122990,89990,30%,1.0,99990,20%,0.8,89990,74992,-14997,INCREASE,Selling 1.0 u/sem at 30% off -- test higher price; Sin elasticidad — volumen estimado,1.0,SPECULATIVE,increase
NIDQ8423105,2006,Bold El Trébol,AIR JORDAN 1 MID BG N°7Y,Footwear,Street,1,8,17,,,116990,89990,20%,1.0,99990,15%,0.8,89990,74992,-14997,INCREASE,Selling 1.0 u/sem at 20% off -- test higher price; Sin elasticidad — volumen estimado,0.005,SPECULATIVE,increase
NIDV3808113,2008,Bold Calama,WMNS AIR FORCE 1 07 NN,Footwear,Street,1,9,30,,,122990,89990,30%,1.0,99990,20%,0.8,89990,74992,-14997,INCREASE,Selling 1.0 u/sem at 30% off -- test higher price; Sin elasticidad — volumen estimado,0.006,SPECULATIVE,increase
NIFJ4146121,2031,Bold Valdivia,AIR FORCE 1 07,Footwear,Street,1,10,28,,,122990,89990,30%,1.0,99990,20%,0.8,89990,74992,-14997,INCREASE,Selling 1.0 u/sem at 30% off -- test higher price; Sin elasticidad — volumen estimado,0.005,SPECULATIVE,increase
NIFQ1759105,2024,Bold Puente,JORDAN SPIZIKE LOW,Footwear,Street,1,10,27,,,172990,119990,30%,1.0,139990,20%,0.8,119990,104992,-14997,INCREASE,Selling 1.0 u/sem at 30% off -- test higher price; Sin elasticidad — volumen estimado,0.005,SPECULATIVE,increase
NIFQ7940202,2007,Bold Plaza Sur,WMNS AIR JORDAN 4 RM pink,Footwear,Street,1,9,28,,,169990,119990,30%,1.0,139990,20%,0.8,119990,104992,-14997,INCREASE,Selling 1.0 u/sem at 30% off -- test higher price; Sin elasticidad — volumen estimado,0.101,SPECULATIVE,increase
NIHF5441104,2036,Bold Chiloé,NIKE DUNK LOW RETRO,Footwear,Street,1,10,33,,,122990,89990,30%,1.0,99990,20%,0.8,89990,74992,-14997,INCREASE,Selling 1.0 u/sem at 30% off -- test higher price; Sin elasticidad — volumen estimado,0.006,SPECULATIVE,increase
NIHQ2037100,2012,Bold Vivo Coquimbo,AIR FORCE 1 07 LV8,Footwear,Street,1,10,31,,,132990,119990,15%,1.0,139990,Full price,0.8,119990,104992,-14997,INCREASE,Selling 1.0 u/sem at 15% off -- test higher price; Sin elasticidad — volumen estimado,0.007,SPECULATIVE,increase
NIHQ3950003,AB20,Centro Logistico Bold,JORDAN MVP 92,Footwear,Street,1,10,0,,,152990,119990,20%,1.0,139990,15%,0.8,119990,104992,-14997,INCREASE,Selling 1.0 u/sem at 20% off -- test higher price; Sin elasticidad — volumen estimado,0.213,SPECULATIVE,increase
NIHQ3950006,2016,Bold Temuco,JORDAN MVP 92,Footwear,Street,1,10,26,,,152990,119990,20%,1.0,139990,15%,0.8,119990,104992,-14997,INCREASE,Selling 1.0 u/sem at 20% off -- test higher price; Sin elasticidad — volumen estimado,0.998,SPECULATIVE,increase
NIHV2323400,2003,Bold Iquique,AIR MAX PLUS ECLAIR LIGHTENING,Footwear,Street,1,10,32,,,194990,119990,40%,1.0,139990,30%,0.8,119990,104992,-14997,INCREASE,Selling 1.0 u/sem at 40% off -- test higher price; Sin elasticidad — volumen estimado,0.007,SPECULATIVE,increase
NIHV4528600,2037,Bold Vespucio III,AIR MAX DN WTR,Footwear,Street,1,10,6,,,192990,119990,40%,1.0,139990,30%,0.8,119990,104992,-14997,INCREASE,Selling 1.0 u/sem at 40% off -- test higher price; Sin elasticidad — volumen estimado,0.004,SPECULATIVE,increase
NIHV4763001,2021,Bold Puerto Montt,AIR FORCE 1 LV8 4 BG N°6Y,Footwear,Street,1,8,20,,,116990,89990,20%,1.0,99990,15%,0.8,89990,74992,-14997,INCREASE,Selling 1.0 u/sem at 20% off -- test higher price; Sin elasticidad — volumen estimado,0.999,SPECULATIVE,increase
NIIB7109005,AB20,Centro Logistico Bold,AIR JORDAN 1 LOW SE,Footwear,Street,1,9,8,,,136990,119990,15%,1.0,139990,Full price,0.8,119990,104992,-14997,INCREASE,Selling 1.0 u/sem at 15% off -- test higher price; Sin elasticidad — volumen estimado,0.999,SPECULATIVE,increase
NIIB7746001,2031,Bold Valdivia,NIKE DUNK LOW RETRO PRM,Footwear,Street,1,9,3,,,132990,119990,15%,1.0,139990,Full price,0.8,119990,104992,-14997,INCREASE,Selling 1.0 u/sem at 15% off -- test higher price; Sin elasticidad — volumen estimado,0.956,SPECULATIVE,increase
NIIF1323010,2030,Bold Alameda,PANT M NK TECH FLC PRO CB OH,Apparel,Bottom,1,4,3,,,116990,89990,20%,1.0,99990,15%,0.8,89990,74992,-14997,INCREASE,Selling 1.0 u/sem at 20% off -- test higher price; Sin elasticidad — volumen estimado,0.215,SPECULATIVE,increase
NIIH2128800,2028,Bold Costanera II,W LD-1000 SE,Footwear,Street,1,3,0,,,122990,89990,30%,1.0,99990,20%,0.8,89990,74992,-14997,INCREASE,Selling 1.0 u/sem at 30% off -- test higher price; Sin elasticidad — volumen estimado,0.004,SPECULATIVE,increase
NIIO0558010,2026,Bold La Serena,JACKET M NK AIR FZ HYBRID UTL,Apparel,Top,1,4,3,,,112990,89990,20%,1.0,99990,15%,0.8,89990,74992,-14997,INCREASE,Selling 1.0 u/sem at 20% off -- test higher price; Sin elasticidad — volumen estimado,0.978,SPECULATIVE,increase
PM39657703,2013,Bold Plaza Arica,Suede XL Red Jr,Footwear,Street,1,5,22,,,79990,59990,20%,1.0,69990,15%,0.6,59990,44948,-15041,INCREASE,Selling 1.0 u/sem at 20% off -- test higher price,0.006,MEDIUM,increase
ADJR7523,2016,Bold Temuco,GAZELLE BOLD W AUBURN/CLPINK,Footwear,Street,1,8,20,,,99990,79990,20%,1.2,89990,15%,0.9,99987,84365,-15621,INCREASE,Selling 1.2 u/sem at 20% off -- test higher price; Sin elasticidad — volumen estimado; Sales accelerating,1.0,SPECULATIVE,increase
CAH3311200E0203,2028,Bold Costanera II,JACKET DITROIT BLACK,Apparel,Top,1,4,12,,,280990,199990,30%,1.2,249990,20%,0.9,249987,234365,-15621,INCREASE,Selling 1.2 u/sem at 30% off -- test higher price; Sin elasticidad — volumen estimado; Sales accelerating,1.0,SPECULATIVE,increase
NI415082009,2006,Bold El Trébol,NIKE AIR MORE UPTEMPO (GS) N°6Y,Footwear,Street,1,8,34,,,152990,109990,30%,1.2,129990,20%,0.9,137487,121865,-15621,INCREASE,Selling 1.2 u/sem at 30% off -- test higher price; Sin elasticidad — volumen estimado; Sales accelerating,1.0,SPECULATIVE,increase
NIHQ2091002,2006,Bold El Trébol,JORDAN MAX AURA 7,Footwear,Street,1,10,18,,,142990,109990,20%,1.2,129990,15%,0.9,137487,121865,-15621,INCREASE,Selling 1.2 u/sem at 20% off -- test higher price; Sin elasticidad — volumen estimado; Sales accelerating,1.0,SPECULATIVE,increase
ADIH9650,2028,Bold Costanera II,GAZELLE INDOOR NINDIG/CWHITE,Footwear,Street,1,7,16,,,99990,79990,20%,1.3,89990,15%,1.0,106653,89990,-16663,INCREASE,Selling 1.3 u/sem at 20% off -- test higher price; Sin elasticidad — volumen estimado; Sales accelerating,1.0,SPECULATIVE,increase
NBU740BO2,2020,Bold Florida Center,U740BO2 Blk,Footwear,Street,2,8,15,,,104990,89990,15%,2.2,109990,Full price,1.7,202477,185608,-16869,INCREASE,Selling 2.2 u/sem at 15% off -- test higher price; Sin elasticidad — volumen estimado; Sales accelerating,1.0,SPECULATIVE,increase
PM40128706,2037,Bold Vespucio III,Speedcat Ballet SD Wns BLK,Footwear,Street,1,8,14,,,79990,69990,15%,1.8,79990,Full price,1.3,122482,104986,-17495,INCREASE,Selling 1.8 u/sem at 15% off -- test higher price; Sin elasticidad — volumen estimado; Sales accelerating,1.0,SPECULATIVE,increase
PM63234201,2029,Bold Parque Arauco II,T7 LEO LUXE BLACK T/ S,Apparel,Top,2,2,0,,,52990,49990,15%,2.0,54990,Full price,1.5,99980,82485,-17495,INCREASE,Selling 2.0 u/sem at 15% off -- test higher price; Sin elasticidad — volumen estimado; Size curve healthy (2/2),0.218,SPECULATIVE,increase
ADJQ5261,2028,Bold Costanera II,FORUM2000 OWHITE/SHARED/CBLACK,Footwear,Street,1,8,23,,,119990,99990,20%,1.0,109990,15%,0.8,99990,82492,-17497,INCREASE,Selling 1.0 u/sem at 20% off -- test higher price; Sin elasticidad — volumen estimado,0.005,SPECULATIVE,increase
NI553558040,2027,Bold Plaza Egaña,AIR JORDAN 1 LOW,Footwear,Street,1,10,14,,,126990,99990,20%,1.0,109990,15%,0.8,99990,82492,-17497,INCREASE,Selling 1.0 u/sem at 20% off -- test higher price; Sin elasticidad — volumen estimado,0.999,SPECULATIVE,increase
NIBQ6472119,2006,Bold El Trébol,WMNS AIR JORDAN 1 MID,Footwear,Street,1,9,19,,,136990,99990,30%,1.0,109990,20%,0.8,99990,82492,-17497,INCREASE,Selling 1.0 u/sem at 30% off -- test higher price; Sin elasticidad — volumen estimado,0.994,SPECULATIVE,increase
NIBQ6472119,2016,Bold Temuco,WMNS AIR JORDAN 1 MID,Footwear,Street,1,9,14,,,136990,99990,30%,1.0,109990,20%,0.8,99990,82492,-17497,INCREASE,Selling 1.0 u/sem at 30% off -- test higher price; Sin elasticidad — volumen estimado,0.999,SPECULATIVE,increase
NIBQ6472119,2020,Bold Florida Center,WMNS AIR JORDAN 1 MID,Footwear,Street,1,9,18,,,136990,99990,30%,1.0,109990,20%,0.8,99990,82492,-17497,INCREASE,Selling 1.0 u/sem at 30% off -- test higher price; Sin elasticidad — volumen estimado,1.0,SPECULATIVE,increase
NIBQ6472119,2021,Bold Puerto Montt,WMNS AIR JORDAN 1 MID,Footwear,Street,1,9,18,,,136990,99990,30%,1.0,109990,20%,0.8,99990,82492,-17497,INCREASE,Selling 1.0 u/sem at 30% off -- test higher price; Sin elasticidad — volumen estimado,0.005,SPECULATIVE,increase
NIBQ6472180,2021,Bold Puerto Montt,WMNS AIR JORDAN 1 MID,Footwear,Street,1,9,28,,,136990,99990,30%,1.0,109990,20%,0.8,99990,82492,-17497,INCREASE,Selling 1.0 u/sem at 30% off -- test higher price; Sin elasticidad — volumen estimado,0.006,SPECULATIVE,increase
NIBQ6472180,2028,Bold Costanera II,WMNS AIR JORDAN 1 MID,Footwear,Street,1,9,27,,,136990,99990,30%,1.0,109990,20%,0.8,99990,82492,-17497,INCREASE,Selling 1.0 u/sem at 30% off -- test higher price; Sin elasticidad — volumen estimado,1.0,SPECULATIVE,increase
NIDC0774182,2033,Bold Rancagua,WMNS AIR JORDAN 1 LOW,Footwear,Street,1,9,31,,,126990,99990,20%,1.0,109990,15%,0.8,99990,82492,-17497,INCREASE,Selling 1.0 u/sem at 20% off -- test higher price; Sin elasticidad — volumen estimado,1.0,SPECULATIVE,increase
NIDV3808110,2035,Bold Talca,W AIR FORCE 1 07 NEXT NATURE,Footwear,Street,1,9,34,,,122990,99990,20%,1.0,109990,15%,0.8,99990,82492,-17497,INCREASE,Selling 1.0 u/sem at 20% off -- test higher price; Sin elasticidad — volumen estimado,1.0,SPECULATIVE,increase
NIHQ2037003,2033,Bold Rancagua,AIR FORCE 1 07 LV8,Footwear,Street,1,10,25,,,126990,99990,20%,1.0,109990,15%,0.8,99990,82492,-17497,INCREASE,Selling 1.0 u/sem at 20% off -- test higher price; Sin elasticidad — volumen estimado,0.007,SPECULATIVE,increase
NIHQ2037003,2036,Bold Chiloé,AIR FORCE 1 07 LV8,Footwear,Street,1,10,25,,,126990,99990,20%,1.0,109990,15%,0.8,99990,82492,-17497,INCREASE,Selling 1.0 u/sem at 20% off -- test higher price; Sin elasticidad — volumen estimado,0.991,SPECULATIVE,increase
NIHQ2851002,2028,Bold Costanera II,TOTAL 90,Footwear,Street,1,10,14,,,126990,99990,20%,1.0,109990,15%,0.8,99990,82492,-17497,INCREASE,Selling 1.0 u/sem at 20% off -- test higher price; Sin elasticidad — volumen estimado,1.0,SPECULATIVE,increase
NIHQ4427004,2023,Bold Alto Las Condes,JORDAN MVP 92 BG N°6Y,Footwear,Street,1,8,18,,,122990,99990,20%,1.0,109990,15%,0.8,99990,82492,-17497,INCREASE,Selling 1.0 u/sem at 20% off -- test higher price; Sin elasticidad — volumen estimado,0.997,SPECULATIVE,increase
PM31347801,2023,Bold Alto Las Condes,LA FRANCE BK WHITE,Footwear,Street,1,8,2,,,119990,99990,20%,1.0,109990,15%,0.8,99990,82492,-17497,INCREASE,Selling 1.0 u/sem at 20% off -- test higher price; Sin elasticidad — volumen estimado,0.999,SPECULATIVE,increase
ADJQ2002,2029,Bold Parque Arauco II,CAMPUS 00s CF EL I AUCO/FTWWHT N°10K,Footwear,Street,3,6,16,,,47990,39990,20%,3.0,44990,15%,2.2,119970,101227,-18742,INCREASE,Selling 3.0 u/sem at 20% off -- test higher price; Sin elasticidad — volumen estimado,0.999,SPECULATIVE,increase
ADJR6192,2016,Bold Temuco,"CAMPUS 00s C ONIX/CBLACK/HALSIL N°11,5K",Footwear,Street,2,8,20,,,54990,44990,20%,2.5,49990,15%,1.9,112475,93731,-18743,INCREASE,Selling 2.5 u/sem at 20% off -- test higher price; Sin elasticidad — volumen estimado,0.999,SPECULATIVE,increase
NIHJ6946100,2037,Bold Vespucio III,POLERA SS M NK PF TOP,Apparel,Top,2,5,24,,,56990,44990,20%,2.5,49990,15%,1.9,112475,93731,-18743,INCREASE,Selling 2.5 u/sem at 20% off -- test higher price; Sin elasticidad — volumen estimado; Sales accelerating,1.0,SPECULATIVE,increase
ADKK1153,2014,Bold Marina,HANDBALL SPEZIAL EARSTR/WHI,Footwear,Street,1,7,17,,,99990,79990,20%,1.5,89990,15%,1.1,119985,101238,-18746,INCREASE,Selling 1.5 u/sem at 20% off -- test higher price; Sin elasticidad — volumen estimado,1.0,SPECULATIVE,increase
